date,channel,device,country,visitors,signups,trial_users,paid_customers,mrr,visit_to_signup,signup_to_trial,trial_to_paid
2024-03-26,Google,Desktop,UK,748,41,16,4,880,0.05481283422459893,0.3902439024390244,0.25
2024-03-26,LinkedIn,Desktop,UK,247,22,12,4,1400,0.08906882591093117,0.5454545454545454,0.3333333333333333
2024-03-26,Facebook,Desktop,USA,499,19,6,1,180,0.03807615230460922,0.3157894736842105,0.16666666666666666
2024-03-26,Referral,Desktop,Germany,303,24,12,4,1200,0.07920792079207921,0.5,0.3333333333333333
2024-03-26,Email,Mobile,India,152,10,4,1,240,0.06578947368421052,0.4,0.25
2024-03-26,Direct,Desktop,India,274,13,5,1,250,0.04744525547445255,0.38461538461538464,0.2
2024-03-26,Partner,Mobile,Germany,50,5,3,1,400,0.1,0.6,0.3333333333333333
2024-03-27,Organic,Mobile,UK,712,42,18,5,1100,0.05898876404494382,0.42857142857142855,0.2777777777777778
2024-03-27,Google,Desktop,Australia,750,41,16,4,880,0.05466666666666667,0.3902439024390244,0.25
2024-03-27,LinkedIn,Desktop,UK,554,49,26,9,3150,0.08844765342960288,0.5306122448979592,0.34615384615384615
2024-03-27,Facebook,Desktop,India,412,16,5,1,180,0.038834951456310676,0.3125,0.2
2024-03-27,Referral,Mobile,UK,142,11,5,1,300,0.07746478873239436,0.45454545454545453,0.2
2024-03-27,Email,Desktop,USA,348,24,10,3,720,0.06896551724137931,0.4166666666666667,0.3
2024-03-27,Direct,Mobile,UK,418,20,8,2,500,0.04784688995215311,0.4,0.25
2024-03-27,Partner,Mobile,India,50,5,3,1,400,0.1,0.6,0.3333333333333333
2024-03-28,Organic,Desktop,USA,902,54,24,6,1320,0.0598669623059867,0.4444444444444444,0.25
2024-03-28,Google,Desktop,Australia,516,28,11,2,440,0.05426356589147287,0.39285714285714285,0.18181818181818182
2024-03-28,LinkedIn,Mobile,Australia,185,16,8,2,700,0.08648648648648649,0.5,0.25
2024-03-28,Facebook,Mobile,UK,230,9,3,0,0,0.0391304347826087,0.3333333333333333,0.0
2024-03-28,Referral,Mobile,Australia,207,16,8,3,900,0.07729468599033816,0.5,0.375
2024-03-28,Email,Mobile,USA,50,3,1,0,0,0.06,0.3333333333333333,0.0
2024-03-28,Direct,Desktop,UK,256,12,4,1,250,0.046875,0.3333333333333333,0.25
2024-03-28,Partner,Desktop,India,267,26,15,6,2400,0.09737827715355805,0.5769230769230769,0.4
2024-03-29,Organic,Desktop,UK,689,41,18,5,1100,0.059506531204644414,0.43902439024390244,0.2777777777777778
2024-03-29,Google,Desktop,USA,520,28,11,2,440,0.05384615384615385,0.39285714285714285,0.18181818181818182
2024-03-29,LinkedIn,Desktop,India,142,12,6,2,700,0.08450704225352113,0.5,0.3333333333333333
2024-03-29,Facebook,Desktop,Australia,632,25,8,1,180,0.03955696202531646,0.32,0.125
2024-03-29,Referral,Tablet,Australia,343,27,13,4,1200,0.07871720116618076,0.48148148148148145,0.3076923076923077
2024-03-29,Email,Desktop,UK,50,3,1,0,0,0.06,0.3333333333333333,0.0
2024-03-29,Direct,Desktop,Australia,406,20,8,2,500,0.04926108374384237,0.4,0.25
2024-03-29,Partner,Desktop,Australia,50,5,3,1,400,0.1,0.6,0.3333333333333333
2024-03-30,Organic,Desktop,UK,1029,61,27,7,1540,0.05928085519922255,0.4426229508196721,0.25925925925925924
2024-03-30,Google,Desktop,Australia,746,41,16,4,880,0.054959785522788206,0.3902439024390244,0.25
2024-03-30,LinkedIn,Desktop,USA,64,5,2,0,0,0.078125,0.4,0.0
2024-03-30,Facebook,Desktop,India,471,18,6,1,180,0.03821656050955414,0.3333333333333333,0.16666666666666666
2024-03-30,Referral,Desktop,Germany,356,28,14,5,1500,0.07865168539325842,0.5,0.35714285714285715
2024-03-30,Email,Desktop,Australia,50,3,1,0,0,0.06,0.3333333333333333,0.0
2024-03-30,Direct,Desktop,India,244,12,4,1,250,0.04918032786885246,0.3333333333333333,0.25
2024-03-30,Partner,Desktop,UK,50,5,3,1,400,0.1,0.6,0.3333333333333333
2024-03-31,Organic,Mobile,India,858,51,22,6,1320,0.05944055944055944,0.43137254901960786,0.2727272727272727
2024-03-31,Google,Mobile,Australia,693,38,15,3,660,0.05483405483405483,0.39473684210526316,0.2
2024-03-31,LinkedIn,Desktop,India,184,16,8,2,700,0.08695652173913043,0.5,0.25
2024-03-31,Facebook,Mobile,Australia,381,15,5,1,180,0.03937007874015748,0.3333333333333333,0.2
2024-03-31,Referral,Desktop,Germany,239,19,9,3,900,0.0794979079497908,0.47368421052631576,0.3333333333333333
2024-03-31,Email,Desktop,Germany,250,17,7,2,480,0.068,0.4117647058823529,0.2857142857142857
2024-03-31,Direct,Mobile,Germany,278,13,5,1,250,0.046762589928057555,0.38461538461538464,0.2
2024-03-31,Partner,Desktop,India,71,7,4,1,400,0.09859154929577464,0.5714285714285714,0.25
2024-04-01,Organic,Desktop,Australia,1243,74,33,9,1980,0.05953338696701529,0.44594594594594594,0.2727272727272727
2024-04-01,Google,Mobile,UK,949,52,20,5,1100,0.0547945205479452,0.38461538461538464,0.25
2024-04-01,LinkedIn,Desktop,Germany,90,8,4,1,350,0.08888888888888889,0.5,0.25
2024-04-01,Facebook,Desktop,UK,408,16,5,1,180,0.0392156862745098,0.3125,0.2
2024-04-01,Referral,Mobile,USA,122,9,4,1,300,0.07377049180327869,0.4444444444444444,0.25
2024-04-01,Email,Mobile,USA,150,10,4,1,240,0.06666666666666667,0.4,0.25
2024-04-01,Direct,Desktop,Australia,140,7,2,0,0,0.05,0.2857142857142857,0.0
2024-04-01,Partner,Desktop,India,50,5,3,1,400,0.1,0.6,0.3333333333333333
2024-04-02,Organic,Mobile,UK,883,52,23,6,1320,0.05889014722536806,0.4423076923076923,0.2608695652173913
2024-04-02,Google,Desktop,India,765,42,16,4,880,0.054901960784313725,0.38095238095238093,0.25
2024-04-02,LinkedIn,Desktop,Germany,72,6,3,1,350,0.08333333333333333,0.5,0.3333333333333333
2024-04-02,Facebook,Mobile,UK,635,25,8,1,180,0.03937007874015748,0.32,0.125
2024-04-02,Referral,Desktop,USA,311,24,12,4,1200,0.07717041800643087,0.5,0.3333333333333333
2024-04-02,Email,Desktop,Australia,350,24,10,3,720,0.06857142857142857,0.4166666666666667,0.3
2024-04-02,Direct,Desktop,Germany,298,14,5,1,250,0.04697986577181208,0.35714285714285715,0.2
2024-04-02,Partner,Desktop,Germany,125,12,7,2,800,0.096,0.5833333333333334,0.2857142857142857
2024-04-03,Organic,Mobile,USA,926,55,24,6,1320,0.05939524838012959,0.43636363636363634,0.25
2024-04-03,Google,Mobile,USA,554,30,12,3,660,0.05415162454873646,0.4,0.25
2024-04-03,LinkedIn,Tablet,UK,131,11,6,2,700,0.08396946564885496,0.5454545454545454,0.3333333333333333
2024-04-03,Facebook,Mobile,UK,476,19,6,1,180,0.03991596638655462,0.3157894736842105,0.16666666666666666
2024-04-03,Referral,Desktop,UK,464,37,18,6,1800,0.07974137931034483,0.4864864864864865,0.3333333333333333
2024-04-03,Email,Mobile,India,337,23,10,3,720,0.06824925816023739,0.43478260869565216,0.3
2024-04-03,Direct,Desktop,Germany,362,18,7,1,250,0.049723756906077346,0.3888888888888889,0.14285714285714285
2024-04-03,Partner,Desktop,UK,350,35,21,8,3200,0.1,0.6,0.38095238095238093
2024-04-04,Organic,Mobile,India,867,52,23,6,1320,0.05997693194925029,0.4423076923076923,0.2608695652173913
2024-04-04,Google,Mobile,Australia,701,38,15,3,660,0.05420827389443652,0.39473684210526316,0.2
2024-04-04,LinkedIn,Tablet,Germany,50,4,2,0,0,0.08,0.5,0.0
2024-04-04,Facebook,Mobile,India,527,21,7,1,180,0.03984819734345351,0.3333333333333333,0.14285714285714285
2024-04-04,Referral,Mobile,Australia,494,39,19,7,2100,0.07894736842105263,0.48717948717948717,0.3684210526315789
2024-04-04,Email,Desktop,Germany,147,10,4,1,240,0.06802721088435375,0.4,0.25
2024-04-04,Direct,Mobile,India,491,24,9,2,500,0.048879837067209775,0.375,0.2222222222222222
2024-04-04,Partner,Mobile,USA,50,5,3,1,400,0.1,0.6,0.3333333333333333
2024-04-05,Organic,Mobile,Germany,824,49,22,6,1320,0.05946601941747573,0.4489795918367347,0.2727272727272727
2024-04-05,Google,Desktop,India,699,38,15,3,660,0.05436337625178827,0.39473684210526316,0.2
2024-04-05,LinkedIn,Desktop,India,203,18,9,3,1050,0.08866995073891626,0.5,0.3333333333333333
2024-04-05,Facebook,Desktop,USA,554,22,7,1,180,0.039711191335740074,0.3181818181818182,0.14285714285714285
2024-04-05,Referral,Desktop,UK,199,15,7,2,600,0.07537688442211055,0.4666666666666667,0.2857142857142857
2024-04-05,Email,Mobile,UK,283,19,8,2,480,0.06713780918727916,0.42105263157894735,0.25
2024-04-05,Direct,Mobile,UK,125,6,2,0,0,0.048,0.3333333333333333,0.0
2024-04-05,Partner,Desktop,Germany,125,12,7,2,800,0.096,0.5833333333333334,0.2857142857142857
2024-04-06,Organic,Mobile,Germany,1049,62,27,7,1540,0.05910390848427073,0.43548387096774194,0.25925925925925924
2024-04-06,Google,Desktop,Germany,624,34,13,3,660,0.05448717948717949,0.38235294117647056,0.23076923076923078
2024-04-06,LinkedIn,Mobile,Australia,240,21,11,3,1050,0.0875,0.5238095238095238,0.2727272727272727
2024-04-06,Facebook,Desktop,Australia,50,2,0,0,0,0.04,0.0,
2024-04-06,Referral,Desktop,UK,169,13,6,2,600,0.07692307692307693,0.46153846153846156,0.3333333333333333
2024-04-06,Email,Mobile,India,145,10,4,1,240,0.06896551724137931,0.4,0.25
2024-04-06,Direct,Mobile,UK,463,23,9,2,500,0.04967602591792657,0.391304347826087,0.2222222222222222
2024-04-06,Partner,Mobile,UK,132,13,7,2,800,0.09848484848484848,0.5384615384615384,0.2857142857142857
2024-04-07,Organic,Desktop,Australia,884,53,23,6,1320,0.05995475113122172,0.4339622641509434,0.2608695652173913
2024-04-07,Google,Mobile,India,776,42,16,4,880,0.05412371134020619,0.38095238095238093,0.25
2024-04-07,LinkedIn,Mobile,USA,166,14,7,2,700,0.08433734939759036,0.5,0.2857142857142857
2024-04-07,Facebook,Desktop,India,535,21,7,1,180,0.03925233644859813,0.3333333333333333,0.14285714285714285
2024-04-07,Referral,Mobile,India,335,26,13,4,1200,0.07761194029850746,0.5,0.3076923076923077
2024-04-07,Email,Mobile,India,106,7,3,0,0,0.0660377358490566,0.42857142857142855,0.0
2024-04-07,Direct,Desktop,India,163,8,3,0,0,0.049079754601226995,0.375,0.0
2024-04-07,Partner,Mobile,Australia,50,5,3,1,400,0.1,0.6,0.3333333333333333
2024-04-08,Organic,Desktop,Australia,784,47,21,5,1100,0.05994897959183673,0.44680851063829785,0.23809523809523808
2024-04-08,Google,Mobile,USA,881,48,19,4,880,0.05448354143019296,0.3958333333333333,0.21052631578947367
2024-04-08,LinkedIn,Desktop,USA,296,26,14,4,1400,0.08783783783783784,0.5384615384615384,0.2857142857142857
2024-04-08,Facebook,Desktop,Germany,174,6,2,0,0,0.034482758620689655,0.3333333333333333,0.0
2024-04-08,Referral,Desktop,UK,94,7,3,1,300,0.07446808510638298,0.42857142857142855,0.3333333333333333
2024-04-08,Email,Mobile,UK,181,12,5,1,240,0.06629834254143646,0.4166666666666667,0.2
2024-04-08,Direct,Desktop,USA,50,2,0,0,0,0.04,0.0,
2024-04-08,Partner,Mobile,Australia,331,33,19,7,2800,0.09969788519637462,0.5757575757575758,0.3684210526315789
2024-04-09,Organic,Mobile,Australia,504,30,13,3,660,0.05952380952380952,0.43333333333333335,0.23076923076923078
2024-04-09,Google,Desktop,Australia,660,36,14,3,660,0.05454545454545454,0.3888888888888889,0.21428571428571427
2024-04-09,LinkedIn,Desktop,Australia,105,9,4,1,350,0.08571428571428572,0.4444444444444444,0.25
2024-04-09,Facebook,Mobile,USA,388,15,5,1,180,0.03865979381443299,0.3333333333333333,0.2
2024-04-09,Referral,Mobile,India,50,4,2,0,0,0.08,0.5,0.0
2024-04-09,Email,Desktop,Australia,188,13,5,1,240,0.06914893617021277,0.38461538461538464,0.2
2024-04-09,Direct,Desktop,Germany,459,22,8,2,500,0.04793028322440087,0.36363636363636365,0.25
2024-04-09,Partner,Mobile,Australia,269,26,15,6,2400,0.09665427509293681,0.5769230769230769,0.4
2024-04-10,Organic,Desktop,India,954,57,25,7,1540,0.059748427672955975,0.43859649122807015,0.28
2024-04-10,Google,Desktop,UK,710,39,15,3,660,0.054929577464788736,0.38461538461538464,0.2
2024-04-10,LinkedIn,Mobile,UK,119,10,5,1,350,0.08403361344537816,0.5,0.2
2024-04-10,Facebook,Desktop,Germany,440,17,5,1,180,0.038636363636363635,0.29411764705882354,0.2
2024-04-10,Referral,Desktop,India,325,26,13,4,1200,0.08,0.5,0.3076923076923077
2024-04-10,Email,Desktop,Australia,50,3,1,0,0,0.06,0.3333333333333333,0.0
2024-04-10,Direct,Mobile,Germany,127,6,2,0,0,0.047244094488188976,0.3333333333333333,0.0
2024-04-10,Partner,Mobile,USA,105,10,6,2,800,0.09523809523809523,0.6,0.3333333333333333
2024-04-11,Organic,Mobile,India,987,59,26,7,1540,0.05977710233029382,0.4406779661016949,0.2692307692307692
2024-04-11,Google,Mobile,USA,629,34,13,3,660,0.05405405405405406,0.38235294117647056,0.23076923076923078
2024-04-11,LinkedIn,Mobile,USA,280,25,13,4,1400,0.08928571428571429,0.52,0.3076923076923077
2024-04-11,Facebook,Desktop,USA,676,27,9,1,180,0.03994082840236687,0.3333333333333333,0.1111111111111111
2024-04-11,Referral,Mobile,Germany,340,27,13,4,1200,0.07941176470588235,0.48148148148148145,0.3076923076923077
2024-04-11,Email,Desktop,UK,50,3,1,0,0,0.06,0.3333333333333333,0.0
2024-04-11,Direct,Desktop,USA,460,23,9,2,500,0.05,0.391304347826087,0.2222222222222222
2024-04-11,Partner,Desktop,UK,66,6,3,1,400,0.09090909090909091,0.5,0.3333333333333333
2024-04-12,Organic,Desktop,UK,772,46,20,5,1100,0.05958549222797927,0.43478260869565216,0.25
2024-04-12,Google,Mobile,USA,562,30,12,3,660,0.05338078291814947,0.4,0.25
2024-04-12,LinkedIn,Mobile,Germany,50,4,2,0,0,0.08,0.5,0.0
2024-04-12,Facebook,Desktop,India,454,18,6,1,180,0.039647577092511016,0.3333333333333333,0.16666666666666666
2024-04-12,Referral,Mobile,Australia,378,30,15,5,1500,0.07936507936507936,0.5,0.3333333333333333
2024-04-12,Email,Desktop,Germany,50,3,1,0,0,0.06,0.3333333333333333,0.0
2024-04-12,Direct,Mobile,USA,50,2,0,0,0,0.04,0.0,
2024-04-12,Partner,Mobile,Germany,75,7,4,1,400,0.09333333333333334,0.5714285714285714,0.25
2024-04-13,Organic,Mobile,Germany,952,57,25,7,1540,0.059873949579831935,0.43859649122807015,0.28
2024-04-13,Google,Desktop,India,655,36,14,3,660,0.0549618320610687,0.3888888888888889,0.21428571428571427
2024-04-13,LinkedIn,Mobile,Australia,50,4,2,0,0,0.08,0.5,0.0
2024-04-13,Facebook,Mobile,India,411,16,5,1,180,0.038929440389294405,0.3125,0.2
2024-04-13,Referral,Mobile,USA,340,27,13,4,1200,0.07941176470588235,0.48148148148148145,0.3076923076923077
2024-04-13,Email,Mobile,Australia,106,7,3,0,0,0.0660377358490566,0.42857142857142855,0.0
2024-04-13,Direct,Tablet,UK,353,17,6,1,250,0.04815864022662889,0.35294117647058826,0.16666666666666666
2024-04-13,Partner,Desktop,Australia,211,21,12,4,1600,0.0995260663507109,0.5714285714285714,0.3333333333333333
2024-04-14,Organic,Desktop,Australia,1082,64,28,7,1540,0.059149722735674676,0.4375,0.25
2024-04-14,Google,Desktop,USA,570,31,12,3,660,0.054385964912280704,0.3870967741935484,0.25
2024-04-14,LinkedIn,Desktop,USA,85,7,3,1,350,0.08235294117647059,0.42857142857142855,0.3333333333333333
2024-04-14,Facebook,Mobile,Australia,617,24,8,1,180,0.03889789303079417,0.3333333333333333,0.125
2024-04-14,Referral,Mobile,UK,50,4,2,0,0,0.08,0.5,0.0
2024-04-14,Email,Mobile,UK,50,3,1,0,0,0.06,0.3333333333333333,0.0
2024-04-14,Direct,Desktop,USA,487,24,9,2,500,0.049281314168377825,0.375,0.2222222222222222
2024-04-14,Partner,Desktop,UK,401,40,24,9,3600,0.09975062344139651,0.6,0.375
2024-04-15,Organic,Mobile,USA,522,31,13,3,660,0.05938697318007663,0.41935483870967744,0.23076923076923078
2024-04-15,Google,Mobile,UK,456,25,10,2,440,0.05482456140350877,0.4,0.2
2024-04-15,LinkedIn,Mobile,Germany,380,34,18,6,2100,0.08947368421052632,0.5294117647058824,0.3333333333333333
2024-04-15,Facebook,Mobile,India,396,15,5,1,180,0.03787878787878788,0.3333333333333333,0.2
2024-04-15,Referral,Mobile,Germany,50,4,2,0,0,0.08,0.5,0.0
2024-04-15,Email,Desktop,USA,280,19,8,2,480,0.06785714285714285,0.42105263157894735,0.25
2024-04-15,Direct,Desktop,India,382,19,7,1,250,0.049738219895287955,0.3684210526315789,0.14285714285714285
2024-04-15,Partner,Mobile,Germany,191,19,11,4,1600,0.09947643979057591,0.5789473684210527,0.36363636363636365
2024-04-16,Organic,Mobile,USA,1185,71,31,8,1760,0.059915611814345994,0.43661971830985913,0.25806451612903225
2024-04-16,Google,Desktop,Australia,590,32,12,3,660,0.05423728813559322,0.375,0.25
2024-04-16,LinkedIn,Mobile,Germany,306,27,14,4,1400,0.08823529411764706,0.5185185185185185,0.2857142857142857
2024-04-16,Facebook,Desktop,Australia,606,24,8,1,180,0.039603960396039604,0.3333333333333333,0.125
2024-04-16,Referral,Mobile,UK,118,9,4,1,300,0.07627118644067797,0.4444444444444444,0.25
2024-04-16,Email,Mobile,UK,127,8,3,0,0,0.06299212598425197,0.375,0.0
2024-04-16,Direct,Tablet,Germany,105,5,2,0,0,0.047619047619047616,0.4,0.0
2024-04-16,Partner,Mobile,India,269,26,15,6,2400,0.09665427509293681,0.5769230769230769,0.4
2024-04-17,Organic,Desktop,Australia,1078,64,28,7,1540,0.059369202226345084,0.4375,0.25
2024-04-17,Google,Mobile,USA,641,35,14,3,660,0.054602184087363496,0.4,0.21428571428571427
2024-04-17,LinkedIn,Desktop,Germany,140,12,6,2,700,0.08571428571428572,0.5,0.3333333333333333
2024-04-17,Facebook,Mobile,Germany,423,16,5,1,180,0.037825059101654845,0.3125,0.2
2024-04-17,Referral,Desktop,Germany,424,33,16,6,1800,0.07783018867924528,0.48484848484848486,0.375
2024-04-17,Email,Mobile,Australia,50,3,1,0,0,0.06,0.3333333333333333,0.0
2024-04-17,Direct,Desktop,Australia,166,8,3,0,0,0.04819277108433735,0.375,0.0
2024-04-17,Partner,Tablet,USA,67,6,3,1,400,0.08955223880597014,0.5,0.3333333333333333
2024-04-18,Organic,Mobile,USA,843,50,22,6,1320,0.05931198102016608,0.44,0.2727272727272727
2024-04-18,Google,Mobile,Australia,709,38,15,3,660,0.0535966149506347,0.39473684210526316,0.2
2024-04-18,LinkedIn,Desktop,Germany,466,41,22,7,2450,0.08798283261802575,0.5365853658536586,0.3181818181818182
2024-04-18,Facebook,Desktop,India,432,17,5,1,180,0.03935185185185185,0.29411764705882354,0.2
2024-04-18,Referral,Mobile,Australia,286,22,11,4,1200,0.07692307692307693,0.5,0.36363636363636365
2024-04-18,Email,Desktop,Australia,144,10,4,1,240,0.06944444444444445,0.4,0.25
2024-04-18,Direct,Mobile,USA,334,16,6,1,250,0.04790419161676647,0.375,0.16666666666666666
2024-04-18,Partner,Desktop,Australia,50,5,3,1,400,0.1,0.6,0.3333333333333333
2024-04-19,Organic,Mobile,Germany,722,43,19,5,1100,0.05955678670360111,0.4418604651162791,0.2631578947368421
2024-04-19,Google,Mobile,India,585,32,12,3,660,0.0547008547008547,0.375,0.25
2024-04-19,LinkedIn,Desktop,India,199,17,9,3,1050,0.08542713567839195,0.5294117647058824,0.3333333333333333
2024-04-19,Facebook,Mobile,Australia,608,24,8,1,180,0.039473684210526314,0.3333333333333333,0.125
2024-04-19,Referral,Mobile,Germany,525,42,21,7,2100,0.08,0.5,0.3333333333333333
2024-04-19,Email,Mobile,Australia,393,27,12,3,720,0.06870229007633588,0.4444444444444444,0.25
2024-04-19,Direct,Desktop,UK,106,5,2,0,0,0.04716981132075472,0.4,0.0
2024-04-19,Partner,Desktop,USA,180,18,10,4,1600,0.1,0.5555555555555556,0.4
2024-04-20,Organic,Mobile,India,932,55,24,6,1320,0.059012875536480686,0.43636363636363634,0.25
2024-04-20,Google,Desktop,USA,784,43,17,4,880,0.0548469387755102,0.3953488372093023,0.23529411764705882
2024-04-20,LinkedIn,Mobile,Australia,132,11,6,2,700,0.08333333333333333,0.5454545454545454,0.3333333333333333
2024-04-20,Facebook,Mobile,India,415,16,5,1,180,0.03855421686746988,0.3125,0.2
2024-04-20,Referral,Mobile,Germany,260,20,10,3,900,0.07692307692307693,0.5,0.3
2024-04-20,Email,Mobile,USA,50,3,1,0,0,0.06,0.3333333333333333,0.0
2024-04-20,Direct,Desktop,India,217,10,4,1,250,0.04608294930875576,0.4,0.25
2024-04-20,Partner,Desktop,USA,50,5,3,1,400,0.1,0.6,0.3333333333333333
2024-04-21,Organic,Mobile,Australia,921,55,24,6,1320,0.05971769815418024,0.43636363636363634,0.25
2024-04-21,Google,Desktop,India,746,41,16,4,880,0.054959785522788206,0.3902439024390244,0.25
2024-04-21,LinkedIn,Desktop,Australia,369,33,18,6,2100,0.08943089430894309,0.5454545454545454,0.3333333333333333
2024-04-21,Facebook,Desktop,USA,677,27,9,1,180,0.03988183161004431,0.3333333333333333,0.1111111111111111
2024-04-21,Referral,Mobile,India,150,12,6,2,600,0.08,0.5,0.3333333333333333
2024-04-21,Email,Mobile,Australia,50,3,1,0,0,0.06,0.3333333333333333,0.0
2024-04-21,Direct,Desktop,UK,50,2,0,0,0,0.04,0.0,
2024-04-21,Partner,Desktop,Germany,378,37,22,8,3200,0.09788359788359788,0.5945945945945946,0.36363636363636365
2024-04-22,Organic,Desktop,Germany,814,48,21,5,1100,0.05896805896805897,0.4375,0.23809523809523808
2024-04-22,Google,Mobile,UK,709,38,15,3,660,0.0535966149506347,0.39473684210526316,0.2
2024-04-22,LinkedIn,Desktop,Australia,159,14,7,2,700,0.0880503144654088,0.5,0.2857142857142857
2024-04-22,Facebook,Mobile,USA,503,20,7,1,180,0.039761431411530816,0.35,0.14285714285714285
2024-04-22,Referral,Desktop,India,408,32,16,6,1800,0.0784313725490196,0.5,0.375
2024-04-22,Email,Desktop,India,50,3,1,0,0,0.06,0.3333333333333333,0.0
2024-04-22,Direct,Mobile,UK,55,2,0,0,0,0.03636363636363636,0.0,
2024-04-22,Partner,Mobile,Germany,50,5,3,1,400,0.1,0.6,0.3333333333333333
2024-04-23,Organic,Desktop,USA,949,56,25,7,1540,0.059009483667017915,0.44642857142857145,0.28
2024-04-23,Google,Mobile,India,740,40,16,4,880,0.05405405405405406,0.4,0.25
2024-04-23,LinkedIn,Desktop,UK,371,33,18,6,2100,0.0889487870619946,0.5454545454545454,0.3333333333333333
2024-04-23,Facebook,Desktop,Germany,670,26,9,1,180,0.03880597014925373,0.34615384615384615,0.1111111111111111
2024-04-23,Referral,Mobile,USA,116,9,4,1,300,0.07758620689655173,0.4444444444444444,0.25
2024-04-23,Email,Desktop,India,50,3,1,0,0,0.06,0.3333333333333333,0.0
2024-04-23,Direct,Desktop,Australia,359,17,6,1,250,0.04735376044568245,0.35294117647058826,0.16666666666666666
2024-04-23,Partner,Desktop,USA,50,5,3,1,400,0.1,0.6,0.3333333333333333
2024-04-24,Organic,Desktop,Australia,939,56,25,7,1540,0.059637912673056445,0.44642857142857145,0.28
2024-04-24,Google,Mobile,India,768,42,16,4,880,0.0546875,0.38095238095238093,0.25
2024-04-24,LinkedIn,Mobile,Germany,97,8,4,1,350,0.08247422680412371,0.5,0.25
2024-04-24,Facebook,Desktop,India,712,28,9,1,180,0.03932584269662921,0.32142857142857145,0.1111111111111111
2024-04-24,Referral,Mobile,Germany,490,39,19,7,2100,0.07959183673469387,0.48717948717948717,0.3684210526315789
2024-04-24,Email,Desktop,Australia,84,5,2,0,0,0.05952380952380952,0.4,0.0
2024-04-24,Direct,Desktop,Germany,50,2,0,0,0,0.04,0.0,
2024-04-24,Partner,Mobile,India,160,16,9,3,1200,0.1,0.5625,0.3333333333333333
2024-04-25,Organic,Desktop,Germany,659,39,17,4,880,0.05918057663125948,0.4358974358974359,0.23529411764705882
2024-04-25,Google,Desktop,UK,477,26,10,2,440,0.05450733752620545,0.38461538461538464,0.2
2024-04-25,LinkedIn,Desktop,India,526,47,25,8,2800,0.08935361216730038,0.5319148936170213,0.32
2024-04-25,Facebook,Desktop,UK,571,22,7,1,180,0.03852889667250438,0.3181818181818182,0.14285714285714285
2024-04-25,Referral,Desktop,UK,221,17,8,3,900,0.07692307692307693,0.47058823529411764,0.375
2024-04-25,Email,Desktop,India,164,11,4,1,240,0.06707317073170732,0.36363636363636365,0.25
2024-04-25,Direct,Mobile,UK,268,13,5,1,250,0.048507462686567165,0.38461538461538464,0.2
2024-04-25,Partner,Desktop,USA,159,15,9,3,1200,0.09433962264150944,0.6,0.3333333333333333
2024-04-26,Organic,Desktop,Germany,1001,60,27,7,1540,0.059940059940059943,0.45,0.25925925925925924
2024-04-26,Google,Desktop,USA,778,42,16,4,880,0.05398457583547558,0.38095238095238093,0.25
2024-04-26,LinkedIn,Desktop,Germany,50,4,2,0,0,0.08,0.5,0.0
2024-04-26,Facebook,Desktop,Australia,320,12,4,0,0,0.0375,0.3333333333333333,0.0
2024-04-26,Referral,Desktop,Australia,50,4,2,0,0,0.08,0.5,0.0
2024-04-26,Email,Desktop,UK,247,17,7,2,480,0.06882591093117409,0.4117647058823529,0.2857142857142857
2024-04-26,Direct,Desktop,USA,50,2,0,0,0,0.04,0.0,
2024-04-26,Partner,Mobile,Australia,50,5,3,1,400,0.1,0.6,0.3333333333333333
2024-04-27,Organic,Mobile,Australia,832,49,22,6,1320,0.05889423076923077,0.4489795918367347,0.2727272727272727
2024-04-27,Google,Desktop,Australia,742,40,16,4,880,0.05390835579514825,0.4,0.25
2024-04-27,LinkedIn,Mobile,Australia,160,14,7,2,700,0.0875,0.5,0.2857142857142857
2024-04-27,Facebook,Desktop,UK,483,19,6,1,180,0.039337474120082816,0.3157894736842105,0.16666666666666666
2024-04-27,Referral,Mobile,Australia,264,21,10,3,900,0.07954545454545454,0.47619047619047616,0.3
2024-04-27,Email,Desktop,UK,157,10,4,1,240,0.06369426751592357,0.4,0.25
2024-04-27,Direct,Mobile,USA,394,19,7,1,250,0.048223350253807105,0.3684210526315789,0.14285714285714285
2024-04-27,Partner,Mobile,Australia,321,32,19,7,2800,0.09968847352024922,0.59375,0.3684210526315789
2024-04-28,Organic,Desktop,Germany,1036,62,27,7,1540,0.059845559845559844,0.43548387096774194,0.25925925925925924
2024-04-28,Google,Mobile,Australia,638,35,14,3,660,0.054858934169279,0.4,0.21428571428571427
2024-04-28,LinkedIn,Desktop,Germany,215,19,10,3,1050,0.08837209302325581,0.5263157894736842,0.3
2024-04-28,Facebook,Desktop,USA,348,13,4,0,0,0.03735632183908046,0.3076923076923077,0.0
2024-04-28,Referral,Mobile,India,50,4,2,0,0,0.08,0.5,0.0
2024-04-28,Email,Mobile,Germany,198,13,5,1,240,0.06565656565656566,0.38461538461538464,0.2
2024-04-28,Direct,Desktop,USA,273,13,5,1,250,0.047619047619047616,0.38461538461538464,0.2
2024-04-28,Partner,Desktop,Australia,223,22,13,5,2000,0.09865470852017937,0.5909090909090909,0.38461538461538464
2024-04-29,Organic,Desktop,Australia,1143,68,30,8,1760,0.0594925634295713,0.4411764705882353,0.26666666666666666
